tipoAss;tipoDeContrato;codigoDaPessoa;codigoTipoAssinatura;dataDeValidadeInicial;dataDevalidadeFinal;qtdJornaisContrato;numeroDeExemplares;numeroDeExemplaresEntregues;numeroDeExemplaresPagos;valorTotal;valorDoDescontoConcedido;quantidadeDeParcelasDoContrato;precoMedioB30;valorTipoDaAssinatura;codigoDoPlanoDePagamento;descricaoDoProdutoServico;descricaoTipoDeAssinatura;quantidadeDeDias;quantidadeDeExemplares;descricaoDoPlanoDePagamento;nomeDoMunicipio;mesRenovou;mesRenovara;precoFaixa;modalidade;cidadeEntrega;idRenovacaoAutomatica;latitude;longitude;codigoDoMunicipio;codigoDoSetorDeEntrega;nomeDoBairro;sexo;Tipo;Idade;Tempo;Status;codigoDaPessoa
Impressa;R;71224;4;15/10/2023 00:00;12/04/2024 00:00;1;128;122;125;591;0;5;98,4999999;834,5;227;DIARIO DA REGIAO;SEMESTRAL;180;128;2018 RP-SEM;São José do Rio Preto;2023/09;2024/04;02 de R$ 95 a R$ 99.99;Semestral;São José do Rio Preto;VERDADEIRO;-20,773956;-49,386279;9659;63;Parque Residencial Dom Lafaiete Libânio;M;F;64;16;1;43000
Impressa;R;35534;4;15/10/2023 00:00;12/04/2024 00:00;1;128;122;128;591;0;4;98,4999999;834,5;227;DIARIO DA REGIAO;SEMESTRAL;180;128;2018 RP-SEM;São José do Rio Preto;2023/09;2024/04;02 de R$ 95 a R$ 99.99;Semestral;São José do Rio Preto;VERDADEIRO;-20,806489;-49,373326;9659;51;Vila Maceno;M;F;64;16;1;43000
Impressa;R;70245;5;15/10/2023 00:00;14/10/2024 00:00;1;261;122;105;1083;0;12;90,25;1669;225;DIARIO DA REGIAO;ANUAL;360;261;2018 RP-ANU;São José do Rio Preto;2023/09;2024/10;03 de R$ 90 a R$ 94.99;Anual;São José do Rio Preto;VERDADEIRO;-20,813866;-49,387555;9659;23;Vila Imperial;M;F;82;19;1;43023
Impressa;R;44164;4;15/10/2023 00:00;12/04/2024 00:00;1;128;122;128;591;0;4;98,4999999;834,5;227;DIARIO DA REGIAO;SEMESTRAL;180;128;2018 RP-SEM;São José do Rio Preto;2023/09;2024/04;02 de R$ 95 a R$ 99.99;Semestral;São José do Rio Preto;VERDADEIRO;-20,813288;-49,362614;9659;11;Vila Santa Tereza;M;F;82;19;1;43024
Impressa;R;26018;5;15/10/2023 00:00;14/10/2024 00:00;1;261;122;156;1083;0;10;90,25;1669;225;DIARIO DA REGIAO;ANUAL;360;261;2018 RP-ANU;São José do Rio Preto;2023/09;2024/10;03 de R$ 90 a R$ 94.99;Anual;São José do Rio Preto;VERDADEIRO;-20,806069;-49,373787;9659;51;Vila Maceno;M;F;82;19;1;43024
Impressa;R;43972;5;15/10/2023 00:00;14/10/2024 00:00;1;261;122;105;1083;0;12;90,25;1669;225;DIARIO DA REGIAO;ANUAL;360;261;2018 RP-ANU;São José do Rio Preto;2023/09;2024/10;03 de R$ 90 a R$ 94.99;Anual;São José do Rio Preto;FALSO;-20,79868;-49,414611;9659;63;Eldorado;M;F;62;29;1;43041
Impressa;R;25746;5;15/10/2023 00:00;14/10/2024 00:00;1;261;122;105;1083;0;12;90,25;1669;225;DIARIO DA REGIAO;ANUAL;360;261;2018 RP-ANU;São José do Rio Preto;2023/09;2024/10;03 de R$ 90 a R$ 94.99;Anual;São José do Rio Preto;VERDADEIRO;;;9659;55;Jardim Fuscaldo;M;F;82;27;1;43048
Digital;R;150379;10;15/10/2023 00:00;14/10/2024 00:00;1;261;123;261;202,8;0;1;16,9;1251,75;229;DIARIO DA REGIAO - DIGITAL;ANU 5 DIAS - DIGITAL;360;261;2018 ANU-DIG;São Paulo;2023/09;2024/10;13 Menos de R$ 45;Anual;São José do Rio Preto;VERDADEIRO;;;9668;0;Jardim Novo Aeroporto;M;F;100;25;1;43100
Digital;R;33296;10;15/10/2023 00:00;14/10/2024 00:00;1;261;123;126;202,8;0;12;16,9;1251,75;229;DIARIO DA REGIAO - DIGITAL;ANU 5 DIAS - DIGITAL;360;261;2018 ANU-DIG;São José do Rio Preto;2023/09;2024/10;13 Menos de R$ 45;Anual;São José do Rio Preto;VERDADEIRO;-20,846408;-49,363185;9659;43;Residencial Cidade Jardim;M;F;71;26;1;43112
Impressa;R;160482;5;15/10/2023 00:00;14/10/2024 00:00;1;261;122;126;1083;0;12;90,25;1669;225;DIARIO DA REGIAO;ANUAL;360;261;2018 RP-ANU;São José do Rio Preto;2023/09;2024/10;03 de R$ 90 a R$ 94.99;Anual;São José do Rio Preto;VERDADEIRO;-20.8146876;-49.3857243;9659;23;Centro;J;J;2024;28;1;43137
Impressa;R;67776;5;15/10/2023 00:00;14/10/2024 00:00;1;261;122;138;1083;0;11;90,25;1669;225;DIARIO DA REGIAO;ANUAL;360;261;2018 RP-ANU;São José do Rio Preto;2023/09;2024/10;03 de R$ 90 a R$ 94.99;Anual;São José do Rio Preto;VERDADEIRO;-20.8140777;-49.3826971;9659;23;Centro;M;F;62;23;1;43152
Impressa;R;46741;5;15/10/2023 00:00;14/10/2024 00:00;1;261;122;80;1083;0;12;90,25;1669;225;DIARIO DA REGIAO;ANUAL;360;261;2018 RP-ANU;São José do Rio Preto;2023/09;2024/10;03 de R$ 90 a R$ 94.99;Anual;São José do Rio Preto;FALSO;-20,818324;-49,393559;9659;23;Vila Redentora;M;F;61;26;1;43180
Impressa;R;15290;4;15/10/2023 00:00;12/04/2024 00:00;1;128;122;126;591;0;3;98,4999999;834,5;227;DIARIO DA REGIAO;SEMESTRAL;180;128;2018 RP-SEM;São José do Rio Preto;2023/09;2024/04;02 de R$ 95 a R$ 99.99;Semestral;São José do Rio Preto;VERDADEIRO;-20,802164;-49,364104;9659;51;Jardim Paulista;F;F;77;20;1;43181
Impressa;R;39811;4;15/10/2023 00:00;12/04/2024 00:00;1;128;122;126;591;0;3;98,4999999;834,5;227;DIARIO DA REGIAO;SEMESTRAL;180;128;2018 RP-SEM;São José do Rio Preto;2023/09;2024/04;02 de R$ 95 a R$ 99.99;Semestral;São José do Rio Preto;VERDADEIRO;-20,817037;-49,338092;9659;55;Residencial Marcia;M;F;118;30;1;43182
Impressa;R;47850;5;15/10/2023 00:00;14/10/2024 00:00;1;261;122;105;1083;0;12;90,25;1669;225;DIARIO DA REGIAO;ANUAL;360;261;2018 RP-ANU;Votuporanga;2023/09;2024/10;03 de R$ 90 a R$ 94.99;Anual;Votuporanga;VERDADEIRO;-20.4085980;-49.9766262;9789;392;Jardim São Judas Tadeu;M;F;78;25;1;43183
Impressa;R;4475;4;15/10/2023 00:00;12/04/2024 00:00;1;128;122;125;591;0;5;98,4999999;834,5;227;DIARIO DA REGIAO;SEMESTRAL;180;128;2018 RP-SEM;Engenheiro Schmitt;2023/09;2024/04;02 de R$ 95 a R$ 99.99;Semestral;Engenheiro Schmitt;VERDADEIRO;-20,869531;-49,311763;9120;55;Centro;F;F;78;20;1;43186
Impressa;R;50644;5;15/10/2023 00:00;14/10/2024 00:00;1;261;115;51;1242;0;12;103,5;1669;230;DIARIO DA REGIAO;ANUAL;360;261;2018 REG-ANU;Urupês;2023/09;2024/10;01 R$ 100 ou Mais;Anual;Urupês;VERDADEIRO;-21.1959979;-49.2910725;9763;390;A DEFINIR;F;F;78;20;1;43186
Impressa;R;34329;5;15/10/2023 00:00;14/10/2024 00:00;1;261;122;84;1242;0;12;103,5;1669;230;DIARIO DA REGIAO;ANUAL;360;261;2018 REG-ANU;Tanabi;2023/09;2024/10;01 R$ 100 ou Mais;Anual;Tanabi;FALSO;;;9715;386;A DEFINIR;M;F;69;26;1;43190
Combo;R;145053;11;17/10/2023 00:00;04/11/2024 00:00;1;156;67;60;20;0;12;1,666666667;780;233;DIARIO DA REGIAO - DIGITAL;ANU 3 DIAS - DIGITAL;360;156;2018 RP-CBO-ANU (TE|QA|QI|SE) - DIG;São José do Rio Preto;2023/09;2024/11;13 Menos de R$ 45;Anual;São José do Rio Preto;VERDADEIRO;-20,804888;-49,391672;9659;53;Centro;M;F;69;24;1;43211
Combo;I;63596;11;17/10/2023 00:00;14/10/2024 00:00;1;156;74;39;20;0;12;1,666666667;780;233;DIARIO DA REGIAO - DIGITAL;ANU 3 DIAS - DIGITAL;360;156;2018 RP-CBO-ANU (TE|QA|QI|SE) - DIG;São José do Rio Preto;2023/10;2024/10;13 Menos de R$ 45;Anual;São José do Rio Preto;FALSO;;;9659;51;Vila Anchieta;F;F;64;18;1;43256
Impressa;R;15071;4;17/10/2023 00:00;13/04/2024 00:00;1;128;121;40;591;0;6;98,4999999;834,5;227;DIARIO DA REGIAO;SEMESTRAL;180;128;2018 RP-SEM;São José do Rio Preto;2023/09;2024/04;02 de R$ 95 a R$ 99.99;Semestral;São José do Rio Preto;FALSO;;;9659;53;Jardim Maria Cândida;M;F;60;17;1;43370
Impressa;R;11964;5;17/10/2023 00:00;15/10/2024 00:00;1;261;121;104;1083;0;10;90,25;1669;225;DIARIO DA REGIAO;ANUAL;360;261;2018 RP-ANU;São José do Rio Preto;2023/09;2024/10;03 de R$ 90 a R$ 94.99;Anual;São José do Rio Preto;VERDADEIRO;-20,840807;-49,395659;9659;22;Universitário;M;F;61;27;1;43375
Combo;I;47601;11;17/10/2023 00:00;14/10/2024 00:00;1;156;75;52;20;0;12;1,666666667;780;233;DIARIO DA REGIAO - DIGITAL;ANU 3 DIAS - DIGITAL;360;156;2018 RP-CBO-ANU (TE|QA|QI|SE) - DIG;São José do Rio Preto;2023/10;2024/10;13 Menos de R$ 45;Anual;São José do Rio Preto;VERDADEIRO;-20,796968;-49,384913;9659;53;Vila Zilda;M;F;61;27;1;43375
Impressa;R;40835;4;17/10/2023 00:00;13/04/2024 00:00;1;128;121;126;591;0;3;98,4999999;834,5;227;DIARIO DA REGIAO;SEMESTRAL;180;128;2018 RP-SEM;São José do Rio Preto;2023/09;2024/04;02 de R$ 95 a R$ 99.99;Semestral;São José do Rio Preto;VERDADEIRO;-20,814861;-49,375628;9659;11;Parque Industrial;M;F;62;23;1;43400
Impressa;R;39182;5;17/10/2023 00:00;15/10/2024 00:00;1;261;121;130;1083;0;10;90,25;1669;225;DIARIO DA REGIAO;ANUAL;360;261;2018 RP-ANU;São José do Rio Preto;2023/09;2024/10;03 de R$ 90 a R$ 94.99;Anual;São José do Rio Preto;VERDADEIRO;-20,838962;-49,404455;9659;22;Jardim Aclimação;M;F;61;24;1;43407
Impressa;R;90757;5;17/10/2023 00:00;15/10/2024 00:00;1;261;121;104;1083;0;10;90,25;1669;225;DIARIO DA REGIAO;ANUAL;360;261;2018 RP-ANU;São José do Rio Preto;2023/07;2024/10;03 de R$ 90 a R$ 94.99;Anual;São José do Rio Preto;VERDADEIRO;-20,810938;-49,42569;9659;334;Gonzaga de Campos;M;F;57;27;1;43423
Combo;R;181463;11;17/10/2023 00:00;15/10/2024 00:00;1;156;75;60;20;0;12;1,666666667;780;233;DIARIO DA REGIAO - DIGITAL;ANU 3 DIAS - DIGITAL;360;156;2018 RP-CBO-ANU (TE|QA|QI|SE) - DIG;São José do Rio Preto;2023/09;2024/10;13 Menos de R$ 45;Anual;São José do Rio Preto;VERDADEIRO;;;9659;63;Jardim Santa Lúcia;M;F;63;18;1;43449
Impressa;R;60598;4;17/10/2023 00:00;13/04/2024 00:00;1;128;121;126;591;0;3;98,4999999;834,5;227;DIARIO DA REGIAO;SEMESTRAL;180;128;2018 RP-SEM;São José do Rio Preto;2023/09;2024/04;02 de R$ 95 a R$ 99.99;Semestral;São José do Rio Preto;VERDADEIRO;-20,814047;-49,439841;9659;334;Jardim do Cedro;M;F;124;29;1;43536
Combo;R;97029;11;17/10/2023 00:00;15/10/2024 00:00;1;156;74;60;20;0;12;1,666666667;780;233;DIARIO DA REGIAO - DIGITAL;ANU 3 DIAS - DIGITAL;360;156;2018 RP-CBO-ANU (TE|QA|QI|SE) - DIG;São José do Rio Preto;2023/09;2024/10;13 Menos de R$ 45;Anual;São José do Rio Preto;VERDADEIRO;-20.8290269;-49.3801010;9659;43;Vila Nossa Senhora do Bonfim;M;F;66;19;1;43554
Impressa;R;34380;5;17/10/2023 00:00;15/10/2024 00:00;1;261;121;156;1083;0;10;90,25;1669;225;DIARIO DA REGIAO;ANUAL;360;261;2018 RP-ANU;São José do Rio Preto;2023/09;2024/10;03 de R$ 90 a R$ 94.99;Anual;São José do Rio Preto;FALSO;;;9659;23;Centro;M;F;66;19;1;43554
Impressa;R;51683;5;17/10/2023 00:00;15/10/2024 00:00;1;261;121;130;1083;0;10;90,25;1669;225;DIARIO DA REGIAO;ANUAL;360;261;2018 RP-ANU;São José do Rio Preto;2023/09;2024/10;03 de R$ 90 a R$ 94.99;Anual;São José do Rio Preto;VERDADEIRO;-20,816333;-49,366992;9659;11;Vila Ercília;M;F;87;28;1;43566
Impressa;R;9641;4;17/10/2023 00:00;13/04/2024 00:00;1;128;121;126;591;0;3;98,4999999;834,5;227;DIARIO DA REGIAO;SEMESTRAL;180;128;2018 RP-SEM;São José do Rio Preto;2023/09;2024/04;02 de R$ 95 a R$ 99.99;Semestral;São José do Rio Preto;FALSO;-20,815074;-49,383663;9659;23;Parque Industrial;F;F;73;24;1;43571
Impressa;R;164249;5;17/10/2023 00:00;15/10/2024 00:00;1;261;121;63;1083;0;12;90,25;1669;225;DIARIO DA REGIAO;ANUAL;360;261;2018 RP-ANU;São José do Rio Preto;2023/09;2024/10;03 de R$ 90 a R$ 94.99;Anual;São José do Rio Preto;VERDADEIRO;;;9659;53;Jardim Maria Cândida;M;F;56;26;1;43608
Digital;I;175749;10;17/10/2023 00:00;26/04/2024 00:00;1;180;123;179;101,4;0;6;8,45;1251,75;229;DIARIO DA REGIAO - DIGITAL;ANU 5 DIAS - DIGITAL;360;261;2018 ANU-DIG;São José do Rio Preto;2023/10;2024/04;13 Menos de R$ 45;Anual;São José do Rio Preto;VERDADEIRO;;;9659;334;Distrito Industrial;M;F;62;26;1;43609
Combo;I;74399;11;17/10/2023 00:00;14/10/2024 00:00;1;156;74;65;20;0;12;1,666666667;780;233;DIARIO DA REGIAO - DIGITAL;ANU 3 DIAS - DIGITAL;360;156;2018 RP-CBO-ANU (TE|QA|QI|SE) - DIG;São José do Rio Preto;2023/10;2024/10;13 Menos de R$ 45;Anual;São José do Rio Preto;FALSO;-20,774717;-49,371095;9659;51;Jardim Urupês;J;J;2024;20;1;43685
Impressa;R;15746;5;17/10/2023 00:00;15/10/2024 00:00;1;261;121;104;1083;0;10;90,25;1669;225;DIARIO DA REGIAO;ANUAL;360;261;2018 RP-ANU;São José do Rio Preto;2023/09;2024/10;03 de R$ 90 a R$ 94.99;Anual;São José do Rio Preto;VERDADEIRO;-20,825611;-49,375284;9659;43;Vila Santo Antônio;M;F;67;28;1;43708
Impressa;R;37715;5;17/10/2023 00:00;15/10/2024 00:00;1;261;121;260;1083;0;4;90,25;1669;225;DIARIO DA REGIAO;ANUAL;360;261;2018 RP-ANU;São José do Rio Preto;2023/09;2024/10;03 de R$ 90 a R$ 94.99;Anual;São José do Rio Preto;VERDADEIRO;-20,813693;-49,375499;9659;11;Vila Santa Cruz;M;F;67;28;1;43708
Impressa;R;89158;5;17/10/2023 00:00;15/10/2024 00:00;1;261;121;138;1083;0;11;90,25;1669;225;DIARIO DA REGIAO;ANUAL;360;261;2018 RP-ANU;São José do Rio Preto;2023/09;2024/10;03 de R$ 90 a R$ 94.99;Anual;São José do Rio Preto;VERDADEIRO;-20,813349;-49,376401;9659;11;Vila Bom Jesus;M;F;62;17;1;43759
Impressa;R;33175;5;17/10/2023 00:00;15/10/2024 00:00;1;261;121;126;1083;0;12;90,25;1669;225;DIARIO DA REGIAO;ANUAL;360;261;2018 RP-ANU;São José do Rio Preto;2023/09;2024/10;03 de R$ 90 a R$ 94.99;Anual;São José do Rio Preto;FALSO;-20,841001;-49,343461;9659;11;Parque Residencial Cambuí;M;F;84;15;1;43828
Combo;I;70081;11;17/10/2023 00:00;14/10/2024 00:00;1;156;75;156;20;0;1;1,666666667;780;233;DIARIO DA REGIAO - DIGITAL;ANU 3 DIAS - DIGITAL;360;156;2018 RP-CBO-ANU (TE|QA|QI|SE) - DIG;São José do Rio Preto;2023/10;2024/10;13 Menos de R$ 45;Anual;São José do Rio Preto;VERDADEIRO;;;9659;55;Morada Campestre;M;F;62;26;1;43829
Impressa;R;145907;5;17/10/2023 00:00;15/10/2024 00:00;1;261;121;260;1083;0;5;90,25;1669;225;DIARIO DA REGIAO;ANUAL;360;261;2018 RP-ANU;São José do Rio Preto;2023/09;2024/10;03 de R$ 90 a R$ 94.99;Anual;São José do Rio Preto;VERDADEIRO;;;9659;22;Jardim Tarraf;M;F;62;26;1;43829
Combo;I;66141;11;17/10/2023 00:00;14/10/2024 00:00;1;156;75;65;20;0;12;1,666666667;780;233;DIARIO DA REGIAO - DIGITAL;ANU 3 DIAS - DIGITAL;360;156;2018 RP-CBO-ANU (TE|QA|QI|SE) - DIG;São José do Rio Preto;2023/10;2024/10;13 Menos de R$ 45;Anual;São José do Rio Preto;VERDADEIRO;-20,817037;-49,338092;9659;55;Residencial Marcia;M;F;60;25;1;43832
Impressa;R;169721;4;17/10/2023 00:00;13/04/2024 00:00;1;128;121;90;591;0;6;98,4999999;834,5;227;DIARIO DA REGIAO;SEMESTRAL;180;128;2018 RP-SEM;São José do Rio Preto;2023/09;2024/04;02 de R$ 95 a R$ 99.99;Semestral;São José do Rio Preto;FALSO;;;9659;23;Centro;M;F;87;26;1;43835
Impressa;R;30904;4;17/10/2023 00:00;13/04/2024 00:00;1;128;121;117;591;0;1;98,4999999;834,5;227;DIARIO DA REGIAO;SEMESTRAL;180;128;2018 RP-SEM;São José do Rio Preto;2023/09;2024/04;02 de R$ 95 a R$ 99.99;Semestral;São José do Rio Preto;VERDADEIRO;;;9659;22;Fazenda Palhinha (Zona Rural);M;F;96;26;1;43837
Impressa;R;14234;5;17/10/2023 00:00;15/10/2024 00:00;1;261;121;138;1083;0;11;90,25;1669;225;DIARIO DA REGIAO;ANUAL;360;261;2018 RP-ANU;São José do Rio Preto;2023/09;2024/10;03 de R$ 90 a R$ 94.99;Anual;São José do Rio Preto;VERDADEIRO;-20,778314;-49,367193;9659;51;Jardim Seyon;F;F;87;29;1;43838
Combo;I;179462;11;17/10/2023 00:00;14/10/2024 00:00;1;156;75;156;20;0;1;1,666666667;780;233;DIARIO DA REGIAO - DIGITAL;ANU 3 DIAS - DIGITAL;360;156;2018 RP-CBO-ANU (TE|QA|QI|SE) - DIG;São José do Rio Preto;2023/10;2024/10;13 Menos de R$ 45;Anual;São José do Rio Preto;VERDADEIRO;;;9659;55;Residencial Marcia;M;F;81;19;1;43842
Combo;R;29209;18;17/10/2023 00:00;02/04/2024 00:00;1;73;75;60;15;0;6;2,4999999;390;241;DIARIO DA REGIAO - DIGITAL;SEM 3 DIAS - DIGITAL;180;73;2018 REG-CBO-SEM (TE|QA|QI|SE) - DIG;Nipoã;2023/07;2024/04;13 Menos de R$ 45;Semestral;Nipoã;VERDADEIRO;-20.9109480;-49.7813793;9399;343;Centro;M;F;94;26;1;43843
Combo;R;29551;11;17/10/2023 00:00;15/10/2024 00:00;1;156;74;60;20;0;12;1,666666667;780;233;DIARIO DA REGIAO - DIGITAL;ANU 3 DIAS - DIGITAL;360;156;2018 RP-CBO-ANU (TE|QA|QI|SE) - DIG;São José do Rio Preto;2023/09;2024/10;13 Menos de R$ 45;Anual;São José do Rio Preto;VERDADEIRO;;;9659;22;Jardim Tarraf;M;F;88;26;1;43846
Impressa;R;57548;4;17/10/2023 00:00;13/04/2024 00:00;1;128;121;105;591;0;6;98,4999999;834,5;227;DIARIO DA REGIAO;SEMESTRAL;180;128;2018 RP-SEM;Mirassol;2023/09;2024/04;02 de R$ 95 a R$ 99.99;Semestral;Mirassol;FALSO;-20.8181911;-49.5192926;9366;334;Centro;M;F;89;23;1;43850
Impressa;R;30110;5;17/10/2023 00:00;15/10/2024 00:00;1;261;121;130;1242;0;10;103,5;1669;230;DIARIO DA REGIAO;ANUAL;360;261;2018 REG-ANU;Palestina;2023/09;2024/10;01 R$ 100 ou Mais;Anual;Palestina;VERDADEIRO;-20.3866785;-49.4356857;9441;351;A DEFINIR;M;F;85;22;1;43858
Impressa;R;64373;5;17/10/2023 00:00;15/10/2024 00:00;1;261;121;261;1242;0;1;103,5;1669;230;DIARIO DA REGIAO;ANUAL;360;261;2018 REG-ANU;Cedral;2023/09;2024/10;01 R$ 100 ou Mais;Anual;Cedral;VERDADEIRO;;;9056;299;Centro;M;F;84;23;1;43861
Impressa;R;7612;5;17/10/2023 00:00;15/10/2024 00:00;1;261;121;258;1242;0;6;103,5;1669;230;DIARIO DA REGIAO;ANUAL;360;261;2018 REG-ANU;Uchoa;2023/09;2024/10;01 R$ 100 ou Mais;Anual;Uchoa;VERDADEIRO;-20.9518639;-49.1733743;9758;387;A DEFINIR;M;F;59;29;1;43898
Impressa;R;73711;4;17/10/2023 00:00;13/04/2024 00:00;1;128;121;128;591;0;4;98,4999999;834,5;227;DIARIO DA REGIAO;SEMESTRAL;180;128;2018 RP-SEM;Nova Aliança;2023/09;2024/04;02 de R$ 95 a R$ 99.99;Semestral;Nova Aliança;VERDADEIRO;-21.0165439;-49.5006741;9403;344;Centro;M;F;89;24;1;43927
Impressa;R;60768;5;18/10/2023 00:00;16/10/2024 00:00;1;261;120;147;1083;0;12;90,25;1669;225;DIARIO DA REGIAO;ANUAL;360;261;2018 RP-ANU;São José do Rio Preto;2023/07;2024/10;03 de R$ 90 a R$ 94.99;Anual;São José do Rio Preto;FALSO;-20,855248;-49,405495;9659;22;Jardim Palmeiras;M;F;81;26;1;43932
Impressa;R;41945;5;18/10/2023 00:00;16/10/2024 00:00;1;261;120;258;1083;0;6;90,25;1669;225;DIARIO DA REGIAO;ANUAL;360;261;2018 RP-ANU;São José do Rio Preto;2023/09;2024/10;03 de R$ 90 a R$ 94.99;Anual;São José do Rio Preto;VERDADEIRO;-20,781819;-49,401115;9659;63;Eldorado;M;F;82;18;1;43949
Digital;I;161046;10;18/10/2023 00:00;16/10/2024 00:00;1;261;122;105;154,8;48;12;12,9;1251,75;229;DIARIO DA REGIAO - DIGITAL;ANU 5 DIAS - DIGITAL;360;261;2018 ANU-DIG;São José do Rio Preto;2023/10;2024/10;13 Menos de R$ 45;Anual;São José do Rio Preto;VERDADEIRO;;;9659;11;Conjunto Habitacional Cristo Rei;M;F;62;23;1;43966
Impressa;R;123955;5;18/10/2023 00:00;16/10/2024 00:00;1;261;120;261;1083;0;1;90,25;1669;225;DIARIO DA REGIAO;ANUAL;360;261;2018 RP-ANU;São José do Rio Preto;2023/09;2024/10;03 de R$ 90 a R$ 94.99;Anual;São José do Rio Preto;VERDADEIRO;-20,817037;-49,338092;9659;55;Residencial Marcia;F;F;66;25;1;43968
Impressa;R;81214;5;18/10/2023 00:00;16/10/2024 00:00;1;261;120;126;1083;0;12;90,25;1669;225;DIARIO DA REGIAO;ANUAL;360;261;2018 RP-ANU;São José do Rio Preto;2023/09;2024/10;03 de R$ 90 a R$ 94.99;Anual;São José do Rio Preto;FALSO;-20,775024;-49,348199;9659;55;Parque Belvedere;M;F;66;23;1;43972
Digital;R;26835;13;18/10/2023 00:00;16/04/2024 00:00;1;128;122;126;107,4;0;6;17,7032967;625,88;244;DIARIO DA REGIAO - DIGITAL;SEM 5 DIAS - DIGITAL;182;128;2018 SEM-DIG;São José do Rio Preto;2023/09;2024/04;13 Menos de R$ 45;Semestral;São José do Rio Preto;VERDADEIRO;-20,812683;-49,347257;9659;55;Parque Residencial Damha;F;F;70;21;1;43975
Impressa;R;3109;5;18/10/2023 00:00;16/10/2024 00:00;1;261;120;90;1242;0;12;103,5;1669;230;DIARIO DA REGIAO;ANUAL;360;261;2018 REG-ANU;Nova Aliança;2023/09;2024/10;01 R$ 100 ou Mais;Anual;Nova Aliança;FALSO;-21.0164098;-49.4999071;9403;344;Centro;M;F;62;23;1;43990
Impressa;R;147101;5;18/10/2023 00:00;16/10/2024 00:00;1;261;120;104;1242;0;10;103,5;1669;230;DIARIO DA REGIAO;ANUAL;360;261;2018 REG-ANU;Guapiaçu;2023/09;2024/10;01 R$ 100 ou Mais;Anual;Guapiaçu;VERDADEIRO;-20.7899030;-49.2267010;9164;308;A DEFINIR;M;F;62;23;1;43990
Impressa;R;41152;5;18/10/2023 00:00;16/10/2024 00:00;1;261;120;114;1083;0;12;90,25;1669;225;DIARIO DA REGIAO;ANUAL;360;261;2018 RP-ANU;Cedral;2023/09;2024/10;03 de R$ 90 a R$ 94.99;Anual;Cedral;FALSO;-20.9043460;-49.2699297;9056;299;A DEFINIR;M;F;70;27;1;43998
Impressa;R;121188;5;18/10/2023 00:00;16/10/2024 00:00;1;261;120;85;1242;0;12;103,5;1669;230;DIARIO DA REGIAO;ANUAL;360;261;2018 REG-ANU;Adolfo;2023/09;2024/10;01 R$ 100 ou Mais;Anual;Adolfo;FALSO;-21.2374566;-49.6467580;8854;273;Centro;M;F;84;23;1;44005
Impressa;R;59776;5;18/10/2023 00:00;16/10/2024 00:00;1;261;120;104;1083;0;10;90,25;1669;225;DIARIO DA REGIAO;ANUAL;360;261;2018 RP-ANU;São José do Rio Preto;2023/09;2024/10;03 de R$ 90 a R$ 94.99;Anual;São José do Rio Preto;VERDADEIRO;-20,805985;-49,343234;9659;55;Residencial Marcia;M;F;65;27;1;44035
Impressa;R;20617;4;19/10/2023 00:00;15/04/2024 00:00;1;128;119;102;591;0;3;98,4999999;834,5;227;DIARIO DA REGIAO;SEMESTRAL;180;128;2018 RP-SEM;São José do Rio Preto;2023/09;2024/04;02 de R$ 95 a R$ 99.99;Semestral;São José do Rio Preto;VERDADEIRO;-20,800093;-49,372015;9659;51;Vila Anchieta;M;F;61;23;1;44039
Impressa;R;61297;4;19/10/2023 00:00;15/04/2024 00:00;1;128;119;120;591;0;3;98,4999999;834,5;227;DIARIO DA REGIAO;SEMESTRAL;180;128;2018 RP-SEM;São José do Rio Preto;2023/09;2024/04;02 de R$ 95 a R$ 99.99;Semestral;São José do Rio Preto;VERDADEIRO;-20,780553;-49,358782;9659;51;Jardim Nazareth;M;F;68;15;1;44041
Impressa;R;160610;5;19/10/2023 00:00;18/10/2024 00:00;1;261;119;102;1083;0;12;90,25;1669;225;DIARIO DA REGIAO;ANUAL;360;261;2018 RP-ANU;São José do Rio Preto;2023/09;2024/10;03 de R$ 90 a R$ 94.99;Anual;São José do Rio Preto;FALSO;-20.8159956;-49.3933117;9659;53;Centro;F;F;82;26;1;44056
Impressa;R;182725;5;19/10/2023 00:00;18/10/2024 00:00;1;261;119;126;1083;0;12;90,25;1669;225;DIARIO DA REGIAO;ANUAL;360;261;2018 RP-ANU;São José do Rio Preto;2023/09;2024/10;03 de R$ 90 a R$ 94.99;Anual;São José do Rio Preto;VERDADEIRO;;;9659;55;Residencial Marcia;M;F;62;19;1;44057
Impressa;R;13803;5;19/10/2023 00:00;18/10/2024 00:00;1;261;119;115;1083;0;11;90,25;1669;225;DIARIO DA REGIAO;ANUAL;360;261;2018 RP-ANU;São José do Rio Preto;2023/09;2024/10;03 de R$ 90 a R$ 94.99;Anual;São José do Rio Preto;VERDADEIRO;;;9659;55;Parque Residencial Damha;M;F;62;22;1;44067
Impressa;R;7597;5;19/10/2023 00:00;18/10/2024 00:00;1;261;119;84;1083;0;12;90,25;1669;225;DIARIO DA REGIAO;ANUAL;360;261;2018 RP-ANU;São José do Rio Preto;2023/09;2024/10;03 de R$ 90 a R$ 94.99;Anual;São José do Rio Preto;VERDADEIRO;;;9659;55;Residencial Marcia;M;F;62;27;1;44076
